route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
370,000642,88____:071::8883006:8833001:24:2419:20210319,Louvain,3672,,15523,,1
370,000212,88____:071::8833001:8883006:24:610:20211210,Braine-Le-Comte,3676,,15524,,1
370,000212,88____:071::8833001:8883006:24:710:20211210,Braine-Le-Comte,3677,,15525,,1
370,000212,88____:071::8833001:8883006:24:812:20211210,Braine-Le-Comte,3678,,15526,,1
370,000886,88____:071::8833001:8811007:10:717:20211211,Braine-Le-Comte,3678,,15527,,1
370,000886,88____:071::8811007:8883006:15:810:20211211,Braine-Le-Comte,3678,,15527,,1
370,000885,88____:071::8811007:8883006:15:810:20210626,Braine-Le-Comte,3678,,15528,,1
370,000212,88____:071::8833001:8883006:24:911:20211210,Braine-Le-Comte,3679,,15529,,1
370,000886,88____:071::8833001:8811007:10:817:20211211,Braine-Le-Comte,3679,,15530,,1
370,000886,88____:071::8811007:8883006:15:910:20211211,Braine-Le-Comte,3679,,15530,,1
370,000885,88____:071::8811007:8883006:15:910:20210626,Braine-Le-Comte,3679,,15531,,1
370,000212,88____:071::8833001:8883006:24:1010:20211210,Braine-Le-Comte,3680,,15532,,1
370,000886,88____:071::8833001:8811007:10:917:20211211,Braine-Le-Comte,3680,,15533,,1
370,000886,88____:071::8811007:8883006:15:1010:20211211,Braine-Le-Comte,3680,,15533,,1
370,000885,88____:071::8811007:8883006:15:1010:20210626,Braine-Le-Comte,3680,,15534,,1
370,000212,88____:071::8833001:8883006:24:1110:20211210,Braine-Le-Comte,3681,,15535,,1
370,000886,88____:071::8833001:8811007:10:1017:20211211,Braine-Le-Comte,3681,,15536,,1
370,000886,88____:071::8811007:8883006:15:1110:20211211,Braine-Le-Comte,3681,,15536,,1
370,000885,88____:071::8811007:8883006:15:1110:20210626,Braine-Le-Comte,3681,,15537,,1
370,000212,88____:071::8833001:8883006:24:1210:20211210,Braine-Le-Comte,3682,,15538,,1
370,000886,88____:071::8833001:8811007:10:1117:20211211,Braine-Le-Comte,3682,,15539,,1
370,000886,88____:071::8811007:8883006:15:1210:20211211,Braine-Le-Comte,3682,,15539,,1
370,000885,88____:071::8811007:8883006:15:1210:20210626,Braine-Le-Comte,3682,,15540,,1
370,000212,88____:071::8833001:8883006:24:1310:20211210,Braine-Le-Comte,3683,,15541,,1
370,000886,88____:071::8833001:8811007:10:1217:20211211,Braine-Le-Comte,3683,,15542,,1
370,000886,88____:071::8811007:8883006:15:1310:20211211,Braine-Le-Comte,3683,,15542,,1
370,000885,88____:071::8811007:8883006:15:1310:20210626,Braine-Le-Comte,3683,,15543,,1
370,000884,88____:071::8833001:8883006:24:1410:20211210,Braine-Le-Comte,3684,,15544,,1
370,000886,88____:071::8833001:8811007:10:1317:20211211,Braine-Le-Comte,3684,,15545,,1
370,000886,88____:071::8811007:8883006:15:1410:20211211,Braine-Le-Comte,3684,,15545,,1
370,000885,88____:071::8811007:8883006:15:1410:20210626,Braine-Le-Comte,3684,,15546,,1
370,000212,88____:071::8833001:8883006:24:1510:20211210,Braine-Le-Comte,3685,,15547,,1
370,000886,88____:071::8833001:8811007:10:1417:20211211,Braine-Le-Comte,3685,,15548,,1
370,000886,88____:071::8811007:8883006:15:1510:20211211,Braine-Le-Comte,3685,,15548,,1
370,000885,88____:071::8811007:8883006:15:1510:20210626,Braine-Le-Comte,3685,,15549,,1
370,000212,88____:071::8833001:8883006:24:1611:20211210,Braine-Le-Comte,3686,,15550,,1
370,000886,88____:071::8833001:8811007:10:1517:20211211,Braine-Le-Comte,3686,,15551,,1
370,000886,88____:071::8811007:8883006:15:1610:20211211,Braine-Le-Comte,3686,,15551,,1
370,000885,88____:071::8811007:8883006:15:1610:20210626,Braine-Le-Comte,3686,,15552,,1
370,000212,88____:071::8833001:8883006:24:1711:20211210,Braine-Le-Comte,3687,,15553,,1
370,000886,88____:071::8833001:8811007:10:1617:20211211,Braine-Le-Comte,3687,,15554,,1
370,000886,88____:071::8811007:8883006:15:1710:20211211,Braine-Le-Comte,3687,,15554,,1
370,000885,88____:071::8811007:8883006:15:1710:20210626,Braine-Le-Comte,3687,,15555,,1
370,000212,88____:071::8833001:8883006:24:1812:20211210,Braine-Le-Comte,3688,,15556,,1
370,000886,88____:071::8833001:8811007:10:1717:20211211,Braine-Le-Comte,3688,,15557,,1
370,000886,88____:071::8811007:8883006:15:1810:20211211,Braine-Le-Comte,3688,,15557,,1
370,000885,88____:071::8811007:8883006:15:1810:20210626,Braine-Le-Comte,3688,,15558,,1
370,000212,88____:071::8833001:8883006:24:1911:20211210,Braine-Le-Comte,3689,,15559,,1
370,000886,88____:071::8833001:8811007:10:1817:20211211,Braine-Le-Comte,3689,,15560,,1
370,000886,88____:071::8811007:8883006:15:1910:20211211,Braine-Le-Comte,3689,,15560,,1
370,000885,88____:071::8811007:8883006:15:1910:20210626,Braine-Le-Comte,3689,,15561,,1
370,000212,88____:071::8833001:8883006:24:2011:20211210,Braine-Le-Comte,3690,,15562,,1
370,000886,88____:071::8833001:8811007:10:1917:20211211,Braine-Le-Comte,3690,,15563,,1
370,000886,88____:071::8811007:8883006:15:2010:20211211,Braine-Le-Comte,3690,,15563,,1
370,000885,88____:071::8811007:8883006:15:2010:20210626,Braine-Le-Comte,3690,,15564,,1
370,000212,88____:071::8833001:8883006:24:2111:20211210,Braine-Le-Comte,3691,,15565,,1
370,000886,88____:071::8833001:8811007:10:2017:20211211,Braine-Le-Comte,3691,,15566,,1
370,000886,88____:071::8811007:8883006:15:2110:20211211,Braine-Le-Comte,3691,,15566,,1
370,000885,88____:071::8811007:8883006:15:2110:20210626,Braine-Le-Comte,3691,,15567,,1
370,000212,88____:071::8833001:8883006:24:2211:20211210,Braine-Le-Comte,3692,,15568,,1
370,000888,88____:071::8833001:8883006:24:2310:20211209,Braine-Le-Comte,3693,,15569,,1
370,000889,88____:071::8833001:8883006:24:2310:20211210,Braine-Le-Comte,3693,,15570,,1
242,000724,88____:007::8814001:8819406:6:426:20211210,Brussels Airport-Zaventem,3703,,15571,,1
242,000231,88____:007::8814001:8819406:9:426:20210312,Brussels Airport-Zaventem,3703,,15572,,1
242,000726,88____:007::8814001:8819406:7:531:20211211,Brussels Airport-Zaventem,3704,,15573,,1
326,000327,88____:007::8814001:8811007:6:523:20210530,Schaerbeek,3704,,15574,,1
372,000240,88____:007::8881000:8819406:23:531:20210319,Brussels Airport-Zaventem,3704,,15575,,1
372,000890,88____:007::8881000:8819406:19:531:20210402,Brussels Airport-Zaventem,3704,,15576,,1
372,000740,88____:007::8881000:8819406:19:531:20210326,Brussels Airport-Zaventem,3704,,15577,,1
372,000891,88____:007::8881000:8819406:19:531:20211210,Brussels Airport-Zaventem,3704,,15578,,1
372,000892,88____:007::8881000:8819406:23:531:20210423,Brussels Airport-Zaventem,3704,,15579,,1
372,000256,88____:007::8881000:8819406:20:531:20210416,Brussels Airport-Zaventem,3704,,15580,,1
372,000893,88____:007::8881000:8819406:19:631:20211211,Brussels Airport-Zaventem,3705,,15581,,1
373,000369,88____:007::8881000:8883006:8:545:20210530,Schaerbeek,3705,,15582,,1
373,000369,88____:007::8883006:8811007:11:624:20210530,Schaerbeek,3705,,15582,,1
373,000057,88____:007::8883006:8811007:11:624:20210321,Schaerbeek,3705,,15583,,1
372,000005,88____:007::8881000:8819406:19:631:20210509,Brussels Airport-Zaventem,3705,,15584,,1
374,000058,88____:007::8881505:8819406:22:728:20210611,Brussels Airport-Zaventem,3706,,15585,,1
373,000369,88____:007::8881000:8883006:8:645:20210530,Schaerbeek,3706,,15586,,1
373,000369,88____:007::8883006:8811007:11:724:20210530,Schaerbeek,3706,,15586,,1
373,000057,88____:007::8883006:8811007:11:724:20210321,Schaerbeek,3706,,15587,,1
372,000894,88____:007::8881000:8883006:8:645:20211211,Brussels Airport-Zaventem,3706,,15588,,1
372,000894,88____:007::8883006:8819406:12:731:20211211,Brussels Airport-Zaventem,3706,,15588,,1
372,000021,88____:007::8883006:8819406:12:731:20210320,Brussels Airport-Zaventem,3706,,15589,,1
372,000005,88____:007::8881000:8819406:19:731:20210509,Brussels Airport-Zaventem,3706,,15590,,1
374,000194,88____:007::8881505:8819406:22:728:20211210,Brussels Airport-Zaventem,3706,,15591,,1
372,000212,88____:007::8881000:8819406:19:828:20211210,Brussels Airport-Zaventem,3707,,15592,,1
373,000369,88____:007::8881000:8883006:8:745:20210530,Schaerbeek,3707,,15593,,1
373,000369,88____:007::8883006:8811007:11:824:20210530,Schaerbeek,3707,,15593,,1
373,000057,88____:007::8883006:8811007:11:824:20210321,Schaerbeek,3707,,15594,,1
372,000894,88____:007::8881000:8883006:8:745:20211211,Brussels Airport-Zaventem,3707,,15595,,1
372,000894,88____:007::8883006:8819406:12:831:20211211,Brussels Airport-Zaventem,3707,,15595,,1
372,000021,88____:007::8883006:8819406:12:831:20210320,Brussels Airport-Zaventem,3707,,15596,,1
372,000005,88____:007::8881000:8819406:19:831:20210509,Brussels Airport-Zaventem,3707,,15597,,1
372,000212,88____:007::8881000:8819406:19:931:20211210,Brussels Airport-Zaventem,3708,,15598,,1
373,000369,88____:007::8881000:8883006:8:845:20210530,Schaerbeek,3708,,15599,,1
373,000369,88____:007::8883006:8811007:11:924:20210530,Schaerbeek,3708,,15599,,1
373,000057,88____:007::8883006:8811007:11:924:20210321,Schaerbeek,3708,,15600,,1
372,000894,88____:007::8881000:8883006:8:845:20211211,Brussels Airport-Zaventem,3708,,15601,,1
372,000894,88____:007::8883006:8819406:12:931:20211211,Brussels Airport-Zaventem,3708,,15601,,1
372,000021,88____:007::8883006:8819406:12:931:20210320,Brussels Airport-Zaventem,3708,,15602,,1
372,000005,88____:007::8881000:8819406:19:931:20210509,Brussels Airport-Zaventem,3708,,15603,,1
372,000212,88____:007::8881000:8819406:19:1031:20211210,Brussels Airport-Zaventem,3709,,15604,,1
373,000369,88____:007::8881000:8811007:18:1024:20210530,Schaerbeek,3709,,15605,,1
372,000894,88____:007::8881000:8819406:19:1031:20211211,Brussels Airport-Zaventem,3709,,15606,,1
375,000021,88____:007::8883006:8819406:12:1031:20210320,Brussels Airport-Zaventem,3709,,15607,,1
354,000057,88____:007::8883006:8811007:11:1024:20210321,Schaerbeek,3709,,15608,,1
372,000005,88____:007::8881000:8819406:19:1031:20210509,Brussels Airport-Zaventem,3709,,15609,,1
372,000896,88____:007::8881000:8883006:8:1045:20211211,Brussels Airport-Zaventem,3710,,15610,,1
372,000896,88____:007::8883006:8819406:12:1131:20211211,Brussels Airport-Zaventem,3710,,15610,,1
372,000021,88____:007::8883006:8819406:12:1131:20210320,Brussels Airport-Zaventem,3710,,15611,,1
373,000369,88____:007::8881000:8883006:8:1045:20210530,Schaerbeek,3710,,15612,,1
373,000369,88____:007::8883006:8811007:11:1124:20210530,Schaerbeek,3710,,15612,,1
373,000057,88____:007::8883006:8811007:11:1124:20210321,Schaerbeek,3710,,15613,,1
372,000005,88____:007::8881000:8819406:19:1131:20210509,Brussels Airport-Zaventem,3710,,15614,,1
372,000212,88____:007::8881000:8819406:23:1231:20211210,Brussels Airport-Zaventem,3711,,15615,,1
373,000369,88____:007::8881000:8811007:22:1224:20210530,Schaerbeek,3711,,15616,,1
372,000894,88____:007::8881000:8819406:23:1231:20211211,Brussels Airport-Zaventem,3711,,15617,,1
375,000021,88____:007::8883006:8819406:16:1231:20210320,Brussels Airport-Zaventem,3711,,15618,,1
354,000057,88____:007::8883006:8811007:15:1224:20210321,Schaerbeek,3711,,15619,,1
372,000005,88____:007::8881000:8819406:23:1231:20210509,Brussels Airport-Zaventem,3711,,15620,,1
372,000896,88____:007::8881000:8883006:8:1245:20211211,Brussels Airport-Zaventem,3712,,15621,,1
372,000896,88____:007::8883006:8819406:12:1331:20211211,Brussels Airport-Zaventem,3712,,15621,,1
372,000021,88____:007::8883006:8819406:12:1331:20210320,Brussels Airport-Zaventem,3712,,15622,,1
373,000369,88____:007::8881000:8883006:8:1245:20210530,Schaerbeek,3712,,15623,,1
373,000369,88____:007::8883006:8811007:11:1324:20210530,Schaerbeek,3712,,15623,,1
373,000057,88____:007::8883006:8811007:11:1324:20210321,Schaerbeek,3712,,15624,,1
372,000005,88____:007::8881000:8819406:19:1331:20210509,Brussels Airport-Zaventem,3712,,15625,,1
372,000212,88____:007::8881000:8819406:23:1431:20211210,Brussels Airport-Zaventem,3713,,15626,,1
373,000369,88____:007::8881000:8811007:22:1424:20210530,Schaerbeek,3713,,15627,,1
372,000894,88____:007::8881000:8883006:8:1344:20211211,Brussels Airport-Zaventem,3713,,15628,,1
372,000894,88____:007::8883006:8819406:16:1431:20211211,Brussels Airport-Zaventem,3713,,15628,,1
372,000021,88____:007::8883006:8819406:16:1431:20210320,Brussels Airport-Zaventem,3713,,15629,,1
354,000057,88____:007::8883006:8811007:15:1424:20210321,Schaerbeek,3713,,15630,,1
372,000005,88____:007::8881000:8819406:23:1431:20210509,Brussels Airport-Zaventem,3713,,15631,,1
372,000896,88____:007::8881000:8883006:8:1445:20211211,Brussels Airport-Zaventem,3714,,15632,,1
372,000896,88____:007::8883006:8819406:12:1531:20211211,Brussels Airport-Zaventem,3714,,15632,,1
372,000021,88____:007::8883006:8819406:12:1531:20210320,Brussels Airport-Zaventem,3714,,15633,,1
373,000369,88____:007::8881000:8883006:8:1445:20210530,Schaerbeek,3714,,15634,,1
373,000369,88____:007::8883006:8811007:11:1524:20210530,Schaerbeek,3714,,15634,,1
373,000057,88____:007::8883006:8811007:11:1524:20210321,Schaerbeek,3714,,15635,,1
372,000005,88____:007::8881000:8819406:19:1531:20210509,Brussels Airport-Zaventem,3714,,15636,,1
372,000212,88____:007::8881000:8819406:19:1629:20211210,Brussels Airport-Zaventem,3715,,15637,,1
373,000369,88____:007::8881000:8811007:18:1624:20210530,Schaerbeek,3715,,15638,,1
372,000894,88____:007::8881000:8819406:19:1631:20211211,Brussels Airport-Zaventem,3715,,15639,,1
375,000021,88____:007::8883006:8819406:12:1631:20210320,Brussels Airport-Zaventem,3715,,15640,,1
354,000057,88____:007::8883006:8811007:11:1624:20210321,Schaerbeek,3715,,15641,,1
372,000005,88____:007::8881000:8819406:19:1631:20210509,Brussels Airport-Zaventem,3715,,15642,,1
372,000212,88____:007::8881000:8819406:19:1731:20211210,Brussels Airport-Zaventem,3716,,15643,,1
373,000327,88____:007::8881000:8811007:18:1724:20210530,Schaerbeek,3716,,15644,,1
372,000894,88____:007::8881000:8883006:8:1645:20211211,Brussels Airport-Zaventem,3716,,15645,,1
372,000894,88____:007::8883006:8819406:12:1731:20211211,Brussels Airport-Zaventem,3716,,15645,,1
372,000021,88____:007::8883006:8819406:12:1731:20210320,Brussels Airport-Zaventem,3716,,15646,,1
372,000005,88____:007::8881000:8819406:19:1731:20210509,Brussels Airport-Zaventem,3716,,15647,,1
372,000212,88____:007::8881000:8819406:19:1831:20211210,Brussels Airport-Zaventem,3717,,15648,,1
373,000327,88____:007::8881000:8811007:22:1824:20210530,Schaerbeek,3717,,15649,,1
372,000894,88____:007::8881000:8819406:23:1831:20211211,Brussels Airport-Zaventem,3717,,15650,,1
375,000021,88____:007::8883006:8819406:16:1831:20210320,Brussels Airport-Zaventem,3717,,15651,,1
372,000005,88____:007::8881000:8819406:23:1831:20210509,Brussels Airport-Zaventem,3717,,15652,,1
372,000212,88____:007::8881000:8819406:19:1931:20211210,Brussels Airport-Zaventem,3718,,15653,,1
373,000327,88____:007::8881000:8811007:18:1924:20210530,Schaerbeek,3718,,15654,,1
372,000894,88____:007::8881000:8819406:19:1931:20211211,Brussels Airport-Zaventem,3718,,15655,,1
375,000021,88____:007::8883006:8819406:12:1931:20210320,Brussels Airport-Zaventem,3718,,15656,,1
372,000005,88____:007::8881000:8819406:19:1931:20210509,Brussels Airport-Zaventem,3718,,15657,,1
372,000212,88____:007::8881000:8819406:19:2031:20211210,Brussels Airport-Zaventem,3719,,15658,,1
373,000327,88____:007::8881000:8811007:22:2024:20210530,Schaerbeek,3719,,15659,,1
372,000894,88____:007::8881000:8819406:23:2031:20211211,Brussels Airport-Zaventem,3719,,15660,,1
375,000021,88____:007::8883006:8819406:16:2031:20210320,Brussels Airport-Zaventem,3719,,15661,,1
372,000005,88____:007::8881000:8819406:23:2031:20210509,Brussels Airport-Zaventem,3719,,15662,,1
372,000212,88____:007::8881000:8819406:19:2131:20211210,Brussels Airport-Zaventem,3720,,15663,,1
373,000327,88____:007::8881000:8811007:18:2124:20210530,Schaerbeek,3720,,15664,,1
372,000894,88____:007::8881000:8883006:8:2045:20211211,Brussels Airport-Zaventem,3720,,15665,,1
372,000894,88____:007::8883006:8819406:12:2131:20211211,Brussels Airport-Zaventem,3720,,15665,,1
372,000021,88____:007::8883006:8819406:12:2131:20210320,Brussels Airport-Zaventem,3720,,15666,,1
372,000005,88____:007::8881000:8819406:19:2131:20210509,Brussels Airport-Zaventem,3720,,15667,,1
372,000212,88____:007::8881000:8819406:19:2231:20211210,Brussels Airport-Zaventem,3721,,15668,,1
373,000327,88____:007::8881000:8811007:18:2224:20210530,Schaerbeek,3721,,15669,,1
372,000894,88____:007::8881000:8883006:8:2145:20211211,Brussels Airport-Zaventem,3721,,15670,,1
372,000894,88____:007::8883006:8819406:12:2231:20211211,Brussels Airport-Zaventem,3721,,15670,,1
372,000021,88____:007::8883006:8819406:12:2231:20210320,Brussels Airport-Zaventem,3721,,15671,,1
372,000005,88____:007::8881000:8819406:19:2231:20210509,Brussels Airport-Zaventem,3721,,15672,,1
372,000212,88____:007::8881000:8819406:19:2331:20211210,Brussels Airport-Zaventem,3722,,15673,,1
373,000327,88____:007::8881000:8811007:18:2324:20210530,Schaerbeek,3722,,15674,,1
372,000894,88____:007::8881000:8883006:8:2245:20211211,Brussels Airport-Zaventem,3722,,15675,,1
372,000894,88____:007::8883006:8819406:12:2331:20211211,Brussels Airport-Zaventem,3722,,15675,,1
372,000021,88____:007::8883006:8819406:12:2331:20210320,Brussels Airport-Zaventem,3722,,15676,,1
372,000005,88____:007::8881000:8819406:19:2331:20210509,Brussels Airport-Zaventem,3722,,15677,,1
372,000053,88____:007::8881000:8819406:19:2421:20210328,Brussels Airport-Zaventem,3723,,15678,,1
372,000001,88____:007::8881000:8819406:19:2421:20210314,Brussels Airport-Zaventem,3723,,15679,,1
372,000212,88____:007::8819406:8881000:22:643:20211210,Mons,3726,,15680,,1
372,000894,88____:007::8819406:8883006:15:615:20211211,Mons,3726,,15681,,1
372,000021,88____:007::8819406:8883006:15:615:20210320,Mons,3726,,15682,,1
372,000894,88____:007::8883006:8881000:8:643:20211211,Mons,3726,,15681,,1
373,000369,88____:007::8811007:8883006:14:615:20210530,Mons,3726,,15683,,1
373,000057,88____:007::8811007:8883006:14:615:20210321,Mons,3726,,15684,,1
373,000369,88____:007::8883006:8881000:8:643:20210530,Mons,3726,,15683,,1
372,000005,88____:007::8819406:8881000:22:646:20210509,Mons,3726,,15685,,1
372,000212,88____:007::8819406:8881000:23:743:20211210,Mons,3727,,15686,,1
372,000894,88____:007::8819406:8883006:15:715:20211211,Mons,3727,,15687,,1
372,000021,88____:007::8819406:8883006:15:715:20210320,Mons,3727,,15688,,1
372,000894,88____:007::8883006:8881000:8:743:20211211,Mons,3727,,15687,,1
373,000369,88____:007::8811007:8883006:14:715:20210530,Mons,3727,,15689,,1
373,000057,88____:007::8811007:8883006:14:715:20210321,Mons,3727,,15690,,1
373,000369,88____:007::8883006:8881000:8:743:20210530,Mons,3727,,15689,,1
372,000005,88____:007::8819406:8881000:22:746:20210509,Mons,3727,,15691,,1
372,000212,88____:007::8819406:8881000:23:844:20211210,Mons,3728,,15692,,1
372,000894,88____:007::8819406:8883006:16:816:20211211,Mons,3728,,15693,,1
372,000021,88____:007::8819406:8883006:16:816:20210320,Mons,3728,,15694,,1
372,000894,88____:007::8883006:8881000:8:843:20211211,Mons,3728,,15693,,1
373,000369,88____:007::8811007:8883006:15:816:20210530,Mons,3728,,15695,,1
373,000057,88____:007::8811007:8883006:15:816:20210321,Mons,3728,,15696,,1
373,000369,88____:007::8883006:8881000:8:843:20210530,Mons,3728,,15695,,1
372,000005,88____:007::8819406:8881000:23:846:20210509,Mons,3728,,15697,,1
