stop_id,stop_name,stop_lat,stop_lon,country
8502215,MURI AG,47.276666,8.339821,Switzerland
8502012,ROTHENBURG DORF,47.09091,8.273191,Switzerland
8502020,ROTHENBURG,47.088190000000004,8.249179,Switzerland
8502009,SEMPACH-NEUENKIRCH,47.116053,8.195978,Switzerland
8502008,NOTTWIL,47.138812,8.1386,Switzerland
8502011,OBERKIRCH LU,47.155238,8.114234,Switzerland
8502010,ST. ERHARD-KNUTWIL,47.180082,8.074582000000001,Switzerland
8502006,WAUWIL,47.183859000000005,8.019019,Switzerland
8502005,NEBIKON,47.192381,7.977449000000001,Switzerland
8502004,DAGMERSELLEN,47.217558000000004,7.979025999999999,Switzerland
8502003,REIDEN,47.241468,7.968774000000001,Switzerland
8502002,BRITTNAU-WIKON,47.262665999999996,7.957039999999999,Switzerland
8502028,EMMENBRUCKE GERSAG,47.078314,8.276819999999999,Switzerland
8502000,AARBURG-OFTRINGEN,47.320268,7.908222,Switzerland
8503505,WETTINGEN,47.459638,8.316006,Switzerland
8502115,WILDEGG,47.415275,8.16302,Switzerland
8503511,NEUENHOF,47.450664,8.331255,Switzerland
8503506,KILLWANGEN-SPREITENBACH,47.433329,8.354214,Switzerland
8503512,GLANZENBERG,47.398879,8.420441,Switzerland
8503509,SCHLIEREN,47.399176000000004,8.447244,Switzerland
8503400,BULACH,47.52395,8.536209,Switzerland
8503404,RAFZ,47.603797,8.543451,Switzerland
8503423,NEUHAUSEN,47.683133000000005,8.624935,Switzerland
8503421,JESTETTEN,47.654402000000005,8.573299,Germany
8500329,KOBLENZ,47.600338,8.227049000000001,Switzerland
8011068,FRANKFURT (MAIN) HBF,50.107145,8.663789,Germany
8501203,CLARENS,46.442738,6.89578,Switzerland
8501201,LA TOUR-DE-PEILZ,46.455453000000006,6.859532000000001,Switzerland
8501304,ROCHE VD,46.358696,6.927052000000001,Switzerland
8501202,BURIER,46.447886,6.877122,Switzerland
8501124,CULLY,46.488562,6.727150999999999,Switzerland
8504315,LE CRET-DU-LOCLE,47.077233,6.784581,Switzerland
8504316,LE LOCLE,47.057860999999995,6.746153,Switzerland
8504231,LES DEURRES,46.985525,6.899147999999999,Switzerland
8504232,CORCELLES-PESEUX,46.983351,6.883813000000001,Switzerland
8504303,LA HEUTTE,47.189492,7.225395,Switzerland
8504302,REUCHENETTE-PERY,47.189739,7.247024000000001,Switzerland
8504301,FRINVILLIER-TAUBENLOCH,47.169458,7.257528999999999,Switzerland
8504220,NEUCHATEL-SERRIERES,46.983962,6.903363000000001,Switzerland
8504219,AUVERNIER,46.979642,6.877707000000001,Switzerland
8504209,COLOMBIER NE,46.967652,6.84887,Switzerland
8504208,BOUDRY,46.959457,6.835047,Switzerland
8504206,BEVAIX,46.929696,6.81168,Switzerland
8504205,GORGIER-ST-AUBIN,46.899076,6.781025,Switzerland
8504204,VAUMARCUS,46.877643,6.757579,Switzerland
8504203,CONCISE,46.850882,6.7231570000000005,Switzerland
8504201,GRANDSON,46.806283,6.6419440000000005,Switzerland
8500102,MALLERAY-BEVILARD,47.238714,7.275946,Switzerland
8500135,PONTENET,47.238848,7.254159,Switzerland
8500101,RECONVILIER,47.235238,7.227417,Switzerland
8500100,TAVANNES,47.219845,7.201645,Switzerland
8500103,SORVILIER,47.239247,7.305772999999999,Switzerland
8500104,COURT,47.240601,7.342109,Switzerland
8504222,ST-BLAISE CFF,47.014576,6.9821100000000005,Switzerland
8504223,CORNAUX NE,47.038571999999995,7.023366,Switzerland
8504224,CRESSIER NE,47.051953000000005,7.039532,Switzerland
8504225,LE LANDERON,47.056636,7.0663350000000005,Switzerland
8504226,LA NEUVEVILLE,47.062833000000005,7.095232000000001,Switzerland
8504227,LIGERZ,47.083769000000004,7.135157,Switzerland
8504228,TWANN,47.093664000000004,7.156498,Switzerland
8504229,TUSCHERZ,47.115008,7.197317999999999,Switzerland
8500206,SOLOTHURN WEST,47.206717,7.531949000000001,Switzerland
8500261,LANGENDORF,47.217861,7.513585000000001,Switzerland
8500262,LOMMISWIL,47.218565000000005,7.469517999999999,Switzerland
8500263,IM HOLZ,47.230921,7.474794,Switzerland
8500264,OBERDORF SO,47.235883,7.493696000000001,Switzerland
8500265,GANSBRUNNEN,47.265652,7.4649160000000006,Switzerland
8500260,CREMINES-ZOO,47.272420000000004,7.456784,Switzerland
8500266,CORCELLES BE,47.285665,7.450463,Switzerland
8500267,CREMINES,47.285608,7.435477000000001,Switzerland
8500268,GRANDVAL,47.283589,7.421882000000001,Switzerland
8518963,SOLOTHURN ALLMEND,47.208886,7.521425999999999,Switzerland
8500205,BELLACH,47.208878999999996,7.507825,Switzerland
8500204,SELZACH,47.200624,7.456633999999999,Switzerland
8500203,BETTLACH,47.194949,7.428373,Switzerland
8500201,LENGNAU BE,47.179431,7.366553,Switzerland
8500200,PIETERLEN,47.171440999999994,7.340194,Switzerland
8518771,BIEL/BIENNE BOZINGENFELD/CHAMP,47.158382,7.294648,Switzerland
8504419,BIEL METT,47.144725,7.272487,Switzerland
8500217,OLTEN HAMMER,47.348555,7.897724,Switzerland
8500216,WANGEN BEI OLTEN,47.341401,7.868361,Switzerland
8500215,HAGENDORF,47.330268,7.843816,Switzerland
8500214,EGERKINGEN,47.314865000000005,7.798966,Switzerland
8500213,OBERBUCHSITEN,47.305246999999994,7.771724000000001,Switzerland
8500211,NIEDERBIPP,47.270402000000004,7.694817,Switzerland
8500210,WANGEN AN DER AARE,47.231957,7.6562339999999995,Switzerland
8500209,DEITINGEN,47.218226,7.618913,Switzerland
8500208,LUTERBACH-ATTISHOLZ,47.217149,7.583523,Switzerland
8502237,LUPFIG,47.445184000000005,8.214989,Switzerland
8502247,BIRR,47.435846999999995,8.217664,Switzerland
8502105,OTHMARSINGEN,47.407434,8.214805,Switzerland
8502114,RUPPERSWIL,47.403290000000005,8.126956,Switzerland
8508103,ROTHRIST,47.306456,7.879396000000001,Switzerland
8508102,MURGENTHAL,47.265381,7.832106,Switzerland
8508101,ROGGWIL-WYNAU,47.25164,7.814916,Switzerland
8502211,HENDSCHIKEN,47.389431,8.207389,Switzerland
8502212,DOTTIKON-DINTIKON,47.373647,8.23471,Switzerland
8502214,BOSWIL-BUNZEN,47.305182,8.315283,Switzerland
8502216,BENZENSCHWIL,47.246852000000004,8.365616000000001,Switzerland
8502217,MUHLAU,47.22502,8.388524,Switzerland
8502218,SINS,47.188314,8.39783,Switzerland
8502219,OBERRUTI,47.165926,8.404779,Switzerland
8503502,SIGGENTHAL-WURENLINGEN,47.52069,8.240658999999999,Switzerland
8503501,DOTTINGEN,47.57527,8.256364,Switzerland
8516176,KLINGNAU,47.581998999999996,8.24905,Switzerland
8503411,KOBLENZ DORF,47.609386,8.240163,Switzerland
8503410,RIETHEIM,47.60075,8.277327,Switzerland
8503409,BAD ZURZACH,47.588313,8.295588,Switzerland
8503408,REKINGEN AG,47.569971,8.327126,Switzerland
8502104,HUNZENSCHWIL,47.388286,8.125693,Switzerland
8502103,SUHR,47.371635,8.082289999999999,Switzerland
8502102,OBERENTFELDEN,47.356486,8.048387,Switzerland
8502101,KOLLIKEN,47.3373,8.026461,Switzerland
8502122,KOLLIKEN OBERDORF,47.324683,8.019091,Switzerland
8502100,SAFENWIL,47.321758,7.983517999999999,Switzerland
8502121,WALTERSWIL-STRIEGEL,47.319924,7.963203,Switzerland
8502120,KUNGOLDINGEN,47.302141999999996,7.941796000000001,Switzerland
8502116,SCHINZNACH BAD,47.451785,8.166948,Switzerland
8502128,HOLDERBANK AG,47.428643,8.166622,Switzerland
8771513,FRASNE,46.857749,6.1578919999999995,France
8501103,VALLORBE,46.712406,6.370565,Switzerland
8775100,MARSEILLE-SAINT-CHARLES,43.303812,5.38195,France
8731896,AVIGNON TGV,43.921937,4.786044,France
8772319,LYON PART DIEU,45.760564,4.85999,France
8774500,BELLEGARDE (AIN),46.110918,5.8259620000000005,France
8503305,EFFRETIKON,47.425812,8.686679,Switzerland
8503307,BASSERSDORF,47.438571,8.626221000000001,Switzerland
8503015,ZURICH WIPKINGEN,47.393039,8.529382,Switzerland
8502209,OBERRIEDEN DORF,47.276732,8.577652,Switzerland
8503306,DIETLIKON,47.420202,8.619276,Switzerland
8503147,STETTBACH,47.397215,8.596144,Switzerland
8503003,ZURICH STADELHOFEN,47.366609999999994,8.548489,Switzerland
8503020,ZURICH HARDBRUCKE,47.385197999999995,8.517126,Switzerland
8502106,MAGENWIL,47.414508000000005,8.235155,Switzerland
8516219,MELLINGEN HEITERSBERG,47.428075,8.276363,Switzerland
8506016,OBERWINTERTHUR,47.507922,8.760389,Switzerland
8503299,HURDEN,47.21414,8.800728999999999,Switzerland
139,DAMM,47.217327000000004,8.805061,Switzerland
8503110,RAPPERSWIL SG,47.224887,8.816744,Switzerland
8503120,JONA,47.230977,8.834617,Switzerland
8503121,RUTI ZH,47.260484000000005,8.854078999999999,Switzerland
8503122,BUBIKON,47.270841,8.822714,Switzerland
8503123,WETZIKON ZH,47.318032,8.792289,Switzerland
8503124,AATHAL,47.335959,8.765625,Switzerland
8503125,USTER,47.350369,8.718709,Switzerland
8502220,URDORF,47.390883,8.434731,Switzerland
8502229,URDORF WEIHERMATT,47.38097,8.430342,Switzerland
8502221,BIRMENSDORF ZH,47.357431,8.437555,Switzerland
8502222,BONSTETTEN-WETTSWIL,47.325901,8.468197,Switzerland
8502223,HEDINGEN,47.298784999999995,8.445966,Switzerland
8502224,AFFOLTERN AM ALBIS,47.276070000000004,8.446595,Switzerland
8502225,METTMENSTETTEN,47.244071000000005,8.457382,Switzerland
8502226,KNONAU,47.220264,8.466731,Switzerland
8503004,ZURICH TIEFENBRUNNEN,47.350125,8.561389,Switzerland
8503007,ZURICH SEEBACH,47.41875,8.54466,Switzerland
8503008,ZURICH AFFOLTERN,47.420909,8.508582,Switzerland
8503526,REGENSDORF-WATT,47.436564000000004,8.472085,Switzerland
8503340,OPFIKON,47.429955,8.561794,Switzerland
8503309,KLOTEN BALSBERG,47.44229,8.570718,Switzerland
8503308,KLOTEN,47.448607,8.58381,Switzerland
8503100,ZOLLIKON,47.337334999999996,8.569741,Switzerland
8503141,KUSNACHT GOLDBACH,47.326857000000004,8.575964,Switzerland
8503101,KUSNACHT ZH,47.319157000000004,8.580638,Switzerland
8503102,ERLENBACH ZH,47.305792,8.591522,Switzerland
8503111,WINKEL AM ZURICHSEE,47.297208000000005,8.598988,Switzerland
8503103,HERRLIBERG-FELDMEILEN,47.281827,8.612733,Switzerland
8503104,MEILEN,47.269811,8.644311,Switzerland
8503105,UETIKON,47.259029999999996,8.678787,Switzerland
8503106,MANNEDORF,47.253424,8.692346,Switzerland
8503107,STAFA,47.240527,8.721653,Switzerland
8503210,FREIENBACH SBB,47.207311,8.756217999999999,Switzerland
8503208,BACH SZ,47.200982,8.727174,Switzerland
8503207,RICHTERSWIL,47.208375,8.707481,Switzerland
8503205,AU ZH,47.246818,8.643725,Switzerland
8503204,HORGEN,47.261483,8.596916,Switzerland
8503203,OBERRIEDEN,47.279676,8.57846,Switzerland
8503201,RUSCHLIKON,47.307132,8.555163,Switzerland
8503200,KILCHBERG ZH,47.324432,8.548016,Switzerland
8503009,ZURICH WOLLISHOFEN,47.34744,8.5336,Switzerland
8503011,ZURICH WIEDIKON,47.371477,8.523485,Switzerland
8503129,WALLISELLEN,47.412723,8.591928,Switzerland
8503303,ILLNAU,47.408819,8.722728,Switzerland
8503302,FEHRALTORF,47.385123,8.750288000000001,Switzerland
8503301,PFAFFIKON ZH,47.367086,8.7848,Switzerland
8503211,ALTENDORF,47.193967,8.822905,Switzerland
8503126,NANIKON-GREIFENSEE,47.369363,8.686413,Switzerland
8503127,SCHWERZENBACH ZH,47.384386,8.658674000000001,Switzerland
8503128,DUBENDORF,47.400079999999996,8.623421,Switzerland
8503310,GLATTBRUGG,47.430827,8.558854,Switzerland
8503311,RUMLANG,47.454066,8.532767,Switzerland
8503312,OBERGLATT ZH,47.470205,8.510619,Switzerland
8503313,NIEDERGLATT ZH,47.487471,8.503316,Switzerland
8503224,BILTEN,47.152193,9.029917999999999,Switzerland
8503223,REICHENBURG,47.172698,8.982323,Switzerland
8503222,SCHUBELBACH-BUTTIKON,47.176390000000005,8.93878,Switzerland
8503130,HINWIL,47.300057,8.839719,Switzerland
8506049,DACHSEN,47.66709,8.613823,Switzerland
8506039,SCHLOSS LAUFEN AM RHEINFALL,47.676565999999994,8.614268,Switzerland
8506048,MARTHALEN,47.63138,8.656063,Switzerland
8506047,ANDELFINGEN,47.593765999999995,8.678002000000001,Switzerland
8506046,HENGGART,47.564257,8.685075,Switzerland
8506045,HETTLINGEN,47.545441,8.694834,Switzerland
8517336,LUZERN VERKEHRSHAUS,47.053932,8.337297,Switzerland
8505018,MEGGEN ZENTRUM,47.045194,8.374392,Switzerland
8505001,MEGGEN,47.050148,8.383061,Switzerland
8505011,MERLISCHACHEN,47.06766,8.409058,Switzerland
8505002,KUSSNACHT AM RIGI,47.083594,8.433517,Switzerland
8505003,IMMENSEE,47.091619,8.462672,Switzerland
8505005,STEINEN,47.047669,8.607449,Switzerland
8505006,SCHWYZ,47.026396999999996,8.632151,Switzerland
8505007,BRUNNEN,46.999175,8.610068,Switzerland
8505111,SISIKON,46.949253999999996,8.620747999999999,Switzerland
8505113,ALTDORF UR,46.875739,8.631575,Switzerland
8505114,ERSTFELD,46.820339000000004,8.650454,Switzerland
8503319,NIEDERWENINGEN,47.511201,8.36963,Switzerland
8503318,NIEDERWENINGEN DORF,47.505914000000004,8.381072999999999,Switzerland
8503317,SCHOFFLISDORF-OBERWENINGEN,47.497971,8.411812,Switzerland
8503316,STEINMAUR,47.489987,8.446858,Switzerland
8503315,DIELSDORF,47.482421,8.459444,Switzerland
8503314,NIEDERHASLI,47.478331,8.488707000000002,Switzerland
8506010,SIRNACH,47.461997,9.000474,Switzerland
8506011,ESCHLIKON TG,47.461490999999995,8.958536,Switzerland
8506012,GUNTERSHAUSEN,47.474121000000004,8.917032,Switzerland
8506013,AADORF,47.488118,8.903300999999999,Switzerland
8506014,ELGG,47.498529,8.863411,Switzerland
8506035,SCHOTTIKON,47.500118,8.811717999999999,Switzerland
8506015,RATERSCHEN,47.498682,8.795017,Switzerland
8516218,WINTERTHUR HEGI,47.501484999999995,8.768947,Switzerland
8506001,WINTERTHUR GRUZE,47.498754999999996,8.751055000000001,Switzerland
8518924,NEUHAUSEN RHEINFALL,47.679805,8.616946,Switzerland
8503420,LOTTSTETTEN,47.625735999999996,8.566822,Germany
8503403,HUNTWANGEN-WIL,47.581269,8.512848,Switzerland
8503402,EGLISAU,47.572375,8.516557,Switzerland
8503401,GLATTFELDEN,47.548558,8.524055,Switzerland
8504030,VILLARS-SUR-GLANE,46.78983,7.116385,Switzerland
8504029,MATRAN,46.788938,7.096328,Switzerland
8504028,ROSE,46.782633000000004,7.061969,Switzerland
8504027,NEYRUZ FR,46.766049,7.065027000000001,Switzerland
8504026,COTTENS FR,46.751213,7.034794000000001,Switzerland
8504025,CHENENS,46.749210999999995,7.000429,Switzerland
8504024,VILLAZ-ST-PIERRE,46.72058,6.960642,Switzerland
8504144,YVERDON-CHAMP PITTET,46.78215,6.662319999999999,Switzerland
8504130,YVONAND,46.800875,6.746687,Switzerland
8504131,CHEYRES,46.816946,6.7863929999999995,Switzerland
8504132,ESTAVAYER-LE-LAC,46.844499,6.842967,Switzerland
8504133,CUGY FR,46.816028,6.889164,Switzerland
8504134,PAYERNE,46.81965,6.939883999999999,Switzerland
8504135,CORCELLES-SUD,46.828846999999996,6.957192,Switzerland
8504136,COUSSET,46.818605,6.9774910000000006,Switzerland
8504137,LECHELLES,46.82846,7.011626,Switzerland
8504138,GROLLEY,46.831979,7.066052,Switzerland
8504139,BELFAUX CFF,46.816925,7.10623,Switzerland
8504181,GIVISIEZ,46.816756,7.129962,Switzerland
8517131,PRATTELN SALINA RAURICA,47.530588,7.7098889999999995,Switzerland
8500300,KAISERAUGST,47.538496,7.724135,Switzerland
8500313,RHEINFELDEN AUGARTEN,47.545878,7.768031,Switzerland
8500304,EIKEN,47.533044,7.9897979999999995,Switzerland
8500303,MUMPF,47.547626,7.909624000000001,Switzerland
8500022,FRENKENDORF-FULLINSDORF,47.50147,7.719111,Switzerland
8500024,LAUSEN,47.470345,7.759761999999999,Switzerland
8500025,ITINGEN,47.467279,7.787225,Switzerland
8500028,TECKNAU,47.44576,7.887617999999999,Switzerland
8500136,BASEL DREISPITZ,47.537436,7.609595,Switzerland
8500119,MUNCHENSTEIN,47.513397,7.617596000000001,Switzerland
8500118,DORNACH-ARLESHEIM,47.488620000000004,7.611119,Switzerland
8500117,AESCH BL,47.467745,7.6030679999999995,Switzerland
8500116,DUGGINGEN,47.453445,7.603460000000001,Switzerland
8500115,GRELLINGEN,47.441295000000004,7.591988000000001,Switzerland
8500114,ZWINGEN,47.433799,7.530461999999999,Switzerland
8500322,LAUFENBURG,47.559768,8.061296,Switzerland
8500037,TRIMBACH,47.366052,7.904285000000001,Switzerland
8500035,LAUFELFINGEN,47.392133,7.856231,Switzerland
8500034,BUCKTEN,47.408991,7.8478,Switzerland
8500033,RUMLINGEN,47.425379,7.850541000000001,Switzerland
8500032,SOMMERAU,47.439021000000004,7.851481,Switzerland
8500031,DIEPFLINGEN,47.449560999999996,7.837717,Switzerland
8500120,COURTETELLE,47.342828999999995,7.3179419999999995,Switzerland
8500121,COURFAIVRE,47.335083000000004,7.2911649999999995,Switzerland
8500122,BASSECOURT,47.336687,7.246846000000001,Switzerland
8500123,GLOVELIER,47.33521,7.209313000000001,Switzerland
8500124,ST-URSANNE,47.367703000000006,7.165957000000001,Switzerland
8500125,COURGENAY,47.405226,7.124205,Switzerland
8518475,MENDRISIO S. MARTINO,45.87722,8.983092,Switzerland
8505304,CAPOLAGO-RIVA S. VITALE,45.902837,8.978905000000001,Switzerland
8505303,MAROGGIA-MELANO,45.932435,8.973939999999999,Switzerland
8505302,MELIDE,45.955714,8.948359,Switzerland
8505301,LUGANO-PARADISO,45.989373,8.946889,Switzerland
8505219,LAMONE-CADEMPINO,46.039719,8.932125,Switzerland
8505218,TAVERNE-TORRICELLA,46.056686,8.93033,Switzerland
8505217,MEZZOVICO,46.094276,8.92859,Switzerland
8505216,RIVERA-BIRONICO,46.123977000000004,8.925286,Switzerland
8506104,MARSTETTEN,47.582821,9.062192999999999,Switzerland
8506103,MULLHEIM-WIGOLTINGEN,47.588165000000004,9.015522,Switzerland
8506102,HUTTLINGEN-METTENDORF,47.582344,8.974554,Switzerland
8506101,FELBEN-WELLHAUSEN,47.577102000000004,8.943175,Switzerland
8506019,ISLIKON,47.547835,8.846197,Switzerland
8506018,RICKENBACH-ATTIKON,47.535357,8.789174000000001,Switzerland
8506017,WIESENDANGEN,47.525543,8.776038,Switzerland
8771861,MORTEAU,47.053732000000004,6.604875999999999,France
8504317,LE LOCLE-COL-DES-ROCHES,47.049886,6.726071000000001,Switzerland
8771521,LABERGEMENT-SAINTE-MARIE,46.776391,6.280405,France
8504215,TRAVERS,46.942412,6.676561,Switzerland
8771500,PONTARLIER,46.900597999999995,6.353315,France
8718444,DELLE,47.505996,7.009441000000001,France
8509416,UNTERTERZEN,47.113857,9.255018,Switzerland
8503300,KEMPTEN,47.332043,8.804721,Switzerland
8501033,ROLLE,46.462746,6.336403,Switzerland
8516155,LANCY-PONT-ROUGE,46.185945000000004,6.124946,Switzerland
8516273,GENEVE-EAUX-VIVES,46.201445,6.16657,Switzerland
8774549,ANNEMASSE,46.199341,6.236404,France
8517142,LANCY-BACHET,46.174333000000004,6.129362,Switzerland
8516272,GENEVE-CHAMPEL,46.192192999999996,6.153499,Switzerland
8516274,CHENE-BOURG,46.1966,6.197333,Switzerland
8501302,VEYTAUX-CHILLON,46.417621000000004,6.927860000000001,Switzerland
8502227,STEINHAUSEN,47.194581,8.478437,Switzerland
8518459,STEINHAUSEN RIGIBLICK,47.187864000000005,8.479703,Switzerland
8503529,WURENLOS,47.445759,8.357667999999999,Switzerland
8503528,OTELFINGEN,47.454936,8.387532,Switzerland
8503525,OTELFINGEN GOLFPARK,47.455822,8.402113,Switzerland
8503527,BUCHS-DALLIKON,47.453405,8.435602000000001,Switzerland
8503304,KEMPTTHAL,47.452839000000004,8.705586,Switzerland
8503108,UERIKON,47.235861,8.752625,Switzerland
8503109,FELDBACH,47.239204,8.783498,Switzerland
8503112,KEMPRATEN,47.238398,8.81431,Switzerland
8506038,WINTERTHUR WALLRUTI,47.516721999999994,8.760882,Switzerland
8506036,REUTLINGEN,47.529659,8.752147,Switzerland
8506020,SEUZACH,47.535767,8.738883,Switzerland
8506002,WINTERTHUR SEEN,47.487435,8.766813,Switzerland
8506003,SENNHOF-KYBURG,47.465177000000004,8.760346,Switzerland
8506004,KOLLBRUNN,47.458324,8.774016,Switzerland
8506005,RIKON,47.445009999999996,8.796332000000001,Switzerland
8506006,RAMISMUHLE-ZELL,47.441539,8.819137,Switzerland
8506007,TURBENTHAL,47.437385,8.843819,Switzerland
8506008,WILA,47.417774,8.848491000000001,Switzerland
8503226,NIEDER- UND OBERURNEN,47.122362,9.062394,Switzerland
8503227,NAFELS-MOLLIS,47.098719,9.069957,Switzerland
8503228,NETSTAL,47.064529,9.059435,Switzerland
8503230,GLARUS,47.039924,9.071566,Switzerland
8503231,ENNENDA,47.032959999999996,9.077194,Switzerland
8503232,MITLODI,47.010132,9.081211,Switzerland
8503233,SCHWANDEN GL,46.996852000000004,9.077466000000001,Switzerland
8503234,NIDFURN-HASLEN,46.985895,9.059275999999999,Switzerland
8503235,LEUGGELBACH,46.975743,9.046944,Switzerland
8503236,LUCHSINGEN-HATZINGEN,46.965071,9.039022000000001,Switzerland
8503237,DIESBACH-BETSCHWANDEN,46.946181,9.024372999999999,Switzerland
8503238,RUTI GL,46.934546000000005,9.013039,Switzerland
8503240,LINTHAL BRAUNWALDBAHN,46.928396,9.002491000000001,Switzerland
8503239,LINTHAL,46.925564,8.997795,Switzerland
8515993,BAAR LINDENPARK,47.183137,8.517058,Switzerland
8515992,BAAR NEUFELD,47.188493,8.51778,Switzerland
8516350,BUCHRAIN,47.09365,8.356658,Switzerland
8515997,ROOT D4,47.104856,8.373808,Switzerland
8515996,HUNENBERG ZYTHUS,47.173608,8.450095,Switzerland
8515995,CHAM ALPENBLICK,47.182282,8.471463,Switzerland
8502230,ZUG CHOLLERMULI,47.180238,8.486645,Switzerland
8516187,ZUG SCHUTZENGEL,47.173725,8.507242,Switzerland
8502306,HUNENBERG CHAMLETEN,47.169159,8.449908,Switzerland
8502205,WALCHWIL,47.098687,8.516934,Switzerland
8517112,WALCHWIL HORNDLI,47.108461,8.504777,Switzerland
8502231,ZUG OBERWIL,47.147684000000005,8.50994,Switzerland
8515994,ZUG FRIDBACH,47.156581,8.512291000000001,Switzerland
8517527,ZUG CASINO,47.162318,8.515202,Switzerland
8502300,ZUG POSTPLATZ,47.168276,8.516936999999999,Switzerland
8502034,BEINWIL AM SEE,47.26722,8.202235,Switzerland
8502033,BIRRWIL,47.287857,8.199017,Switzerland
8502032,BONISWIL,47.315039,8.184560000000001,Switzerland
8502031,HALLWIL,47.328639,8.175949000000001,Switzerland
8502030,SEON,47.346149,8.158807000000001,Switzerland
8502017,WALDIBRUCKE,47.107898999999996,8.31971,Switzerland
8502022,ESCHENBACH LU,47.132396,8.322791,Switzerland
8502023,BALLWIL,47.153768,8.316899000000001,Switzerland
8502042,HOCHDORF SCHONAU,47.164569,8.298733,Switzerland
8502024,HOCHDORF,47.166975,8.2887,Switzerland
8516353,BALDEGG KLOSTER,47.180616,8.280597,Switzerland
8502025,BALDEGG,47.185689,8.280232,Switzerland
8502026,GELFINGEN,47.213559000000004,8.264824,Switzerland
8502027,HITZKIRCH,47.222673,8.252001,Switzerland
8502019,ERMENSEE,47.229690999999995,8.242314,Switzerland
8502029,MOSEN,47.244292,8.224159,Switzerland
8501007,VERNIER,46.220719,6.093891,Switzerland
8501006,MEYRIN,46.222335,6.0769,Switzerland
8501000,ZIMEYSA,46.22124,6.0659849999999995,Switzerland
8501003,SATIGNY,46.214227,6.0376650000000005,Switzerland
8501002,RUSSIN,46.188395,6.018035,Switzerland
8501001,LA PLAINE,46.178665,5.999993,Switzerland
8516283,GENEVE-SECHERON,46.22244,6.144561,Switzerland
8501020,CHAMBESY,46.240945,6.147304,Switzerland
8501011,LES TUILERIES,46.249946,6.147337,Switzerland
8501021,GENTHOD-BELLEVUE,46.256738,6.15396,Switzerland
8501012,CREUX-DE-GENTHOD,46.263768,6.161312000000001,Switzerland
8501013,PONT-CEARD,46.287397999999996,6.1626650000000005,Switzerland
8501014,MIES,46.298489000000004,6.167654,Switzerland
8501015,TANNAY,46.307645,6.18112,Switzerland
8518452,PRILLY-MALLEY,46.526692,6.602628,Switzerland
8501117,BUSSIGNY,46.54759,6.551826,Switzerland
8501116,VUFFLENS-LA-VILLE,46.576245,6.530767,Switzerland
8501115,COSSONAY-PENTHALAZ,46.60601,6.523689,Switzerland
8501114,ECLEPENS,46.657191,6.552421,Switzerland
8501113,BAVOIS,46.68768,6.559335000000001,Switzerland
8501112,CHAVORNAY,46.710085,6.568163,Switzerland
8501111,ESSERT-PITTET,46.727672999999996,6.580655999999999,Switzerland
8501110,EPENDES VD,46.746415999999996,6.607661,Switzerland
8504000,PULLY-NORD,46.514681,6.657986999999999,Switzerland
8504010,LA CONVERSION,46.513084,6.678324000000001,Switzerland
8504003,BOSSIERE,46.509749,6.699321,Switzerland
8504011,GRANDVAUX,46.496947999999996,6.72265,Switzerland
8504012,PUIDOUX,46.493840999999996,6.765686,Switzerland
8504007,MOREILLON,46.508398,6.785645,Switzerland
8504016,PALEZIEUX-VILLAGE,46.557113,6.828875,Switzerland
8504017,CHATILLENS,46.570533000000005,6.815482,Switzerland
8504018,ECUBLENS-RUE,46.61043,6.8110539999999995,Switzerland
8504120,MOUDON,46.668057,6.802508,Switzerland
8504121,LUCENS,46.707771,6.84215,Switzerland
8504141,HENNIEZ,46.735001000000004,6.870106,Switzerland
8504122,GRANGES-MARNAND,46.758845,6.89429,Switzerland
8504123,CORCELLES-NORD,46.835262,6.960294,Switzerland
8504124,DOMPIERRE FR,46.854403000000005,6.985367999999999,Switzerland
8504125,DOMDIDIER,46.868512,7.011382000000001,Switzerland
8504126,AVENCHES,46.884602,7.040925,Switzerland
8504127,FAOUG,46.908242,7.0746009999999995,Switzerland
8504128,MURTEN/MORAT,46.925346999999995,7.1152820000000006,Switzerland
8501045,DENGES-ECHANDENS,46.529127,6.5405050000000005,Switzerland
8501048,LONAY-PREVERENGES,46.523136,6.519544000000001,Switzerland
8501047,MORGES-ST-JEAN,46.518195,6.508043,Switzerland
8501036,ST-PREX,46.482317,6.4559050000000004,Switzerland
8501042,ETOY,46.475173,6.427135,Switzerland
8501301,TERRITET,46.426382000000004,6.922707000000001,Switzerland
8501127,ST-SAPHORIN,46.472594,6.797033,Switzerland
8501126,RIVAZ,46.474208000000004,6.7845949999999995,Switzerland
8501125,EPESSES,46.489329,6.745166,Switzerland
8501123,VILLETTE VD,46.495337,6.707286999999999,Switzerland
8501122,LUTRY,46.503787,6.690608999999999,Switzerland
8501121,PULLY,46.510923999999996,6.6594679999999995,Switzerland
8501108,LA SARRAZ,46.658784999999995,6.517361,Switzerland
8501107,ARNEX,46.698078,6.518907,Switzerland
8501106,CROY-ROMAINMOTIER,46.696712,6.478116,Switzerland
8501105,BRETONNIERES,46.715055,6.474732,Switzerland
8501104,LE DAY,46.717376,6.4006680000000005,Switzerland
8504020,ORON,46.572546,6.837103999999999,Switzerland
8504021,VAUDERENS,46.621455,6.8500369999999995,Switzerland
8504015,VEVEY-FUNI,46.468277,6.835443,Switzerland
